Regulator,Target,Eligible
b1083,b3159,True
b1083,b3239,True
b1083,b3268,True
b1083,b3336,True
b1083,b3337,True
b1083,b3365,True
b1083,b3366,True
b1083,b3367,True
b1083,b3426,True
b1083,b3453,True
b1083,b3458,True
b1083,b3460,True
b1083,b3476,True
b1083,b3487,True
b1083,b3491,True
b1083,b3494,True
b1083,b3495,True
b1083,b3506,True
b1083,b3507,True
b1083,b3508,True
b1083,b3509,True
b1083,b3510,True
b1083,b3511,True
b1083,b3512,True
b1083,b3513,True
b1083,b3516,True
b1083,b3517,True
b1083,b3523,True
b1083,b3525,True
b1083,b3528,True
b1083,b3540,True
b1083,b3541,True
b1083,b3542,True
b1083,b3543,True
b1083,b3544,True
b1083,b3547,True
b1083,b3555,True
b1083,b3556,True
b1083,b3566,True
b1083,b3570,True
b1083,b3588,True
b1083,b3603,True
b1083,b3654,True
b1083,b3661,True
b1083,b3666,True
b1083,b3686,True
b1083,b3708,True
b1083,b3709,True
b1083,b3744,True
b1083,b3748,True
b1083,b3751,True
b1083,b3774,True
b1083,b3828,True
b1083,b3829,True
b1083,b3845,True
b1083,b3846,True
b1083,b3901,True
b1083,b3902,True
b1083,b3903,True
b1083,b3904,True
b1083,b3905,True
b1083,b3906,True
b1083,b3907,True
b1083,b3926,True
b1083,b3927,True
b1083,b3941,True
b1083,b3945,True
b1083,b3958,True
b1083,b3990,True
b1083,b3991,True
b1083,b3992,True
b1083,b3993,True
b1083,b3994,True
b1083,b4011,True
b1083,b4013,True
b1083,b4014,True
b1083,b4015,True
b1083,b4016,True
b1083,b4026,True
b1083,b4030,True
b1083,b4032,True
b1083,b4033,True
b1083,b4034,True
b1083,b4035,True
b1083,b4036,True
b1083,b4037,True
b1083,b4045,True
b1083,b4060,True
b1083,b4062,True
b1083,b4064,True
b1083,b4067,True
b1083,b4068,True
b1083,b4069,True
b1083,b4107,True
b1083,b4110,True
b1083,b4111,True
b1083,b4116,True
b1083,b4122,True
b1083,b4123,True
b1083,b4126,True
b1083,b4128,True
b1083,b4139,True
b1083,b4149,True
b1083,b4151,True
b1083,b4152,True
b1083,b4153,True
b1083,b4154,True
b1083,b4187,True
b1083,b4188,True
b1083,b4189,True
b1083,b4239,True
b1083,b4240,True
b1083,b4244,True
b1083,b4245,True
b1083,b4254,True
b1083,b4293,True
b1083,b4314,True
b1083,b4315,True
b1083,b4316,True
b1083,b4335,True
b1083,b4354,True
b1083,b4355,True
b1083,b4367,True
b1083,b4376,True
b1083,b4380,True
b1083,b4407,True
b1083,b4411,True
b1083,b4428,True
b1083,b4467,True
b1083,b4468,True
b1083,b4484,True
b1083,b4490,True
b1083,b4493,True
b1083,b4506,True
b1083,b4511,True
b1083,b4518,True
b1083,b4519,True
b1083,b4567,True
b1083,b4568,True
b1083,b4589,True
b1083,b4662,True
b1083,b4671,True
b1083,b4705,True
b1083,b4711,True
b1083,b4720,True
b1083,b4721,True
b1083,b4723,True
b1083,b4724,True
b1083,b4735,True
b1083,b4742,True
b1083,b4743,True
b1083,b4744,True
b1083,b4748,True
b1083,b4755,True
b1083,b4756,True
b1102,b0032,True
b1102,b0033,True
b1102,b0068,True
b1102,b0071,True
b1102,b0072,True
b1102,b0073,True
b1102,b0074,True
b1102,b0150,True
b1102,b0199,True
b1102,b0273,True
b1102,b0287,True
b1102,b0296,True
b1102,b0325,True
b1102,b0329,True
b1102,b0331,True
b1102,b0333,True
b1102,b0334,True
b1102,b0335,True
b1102,b0336,True
b1102,b0337,True
b1102,b0346,True
b1102,b0382,True
b1102,b0384,True
b1102,b0431,True
b1102,b0450,True
b1102,b0453,True
b1102,b0485,True
b1102,b0486,True
b1102,b0523,True
b1102,b0543,True
b1102,b0544,True
b1102,b0545,True
b1102,b0546,True
b1102,b0557,True
b1102,b0564,True
b1102,b0565,True
b1102,b0571,True
b1102,b0572,True
b1102,b0573,True
b1102,b0574,True
b1102,b0575,True
b1102,b0581,True
b1102,b0583,True
b1102,b0584,True
b1102,b0585,True
b1102,b0586,True
b1102,b0593,True
b1102,b0594,True
b1102,b0595,True
b1102,b0596,True
b1102,b0597,True
b1102,b0607,True
b1102,b0621,True
b1102,b0623,True
b1102,b0643,True
b1102,b0699,True
b1102,b0707,True
b1102,b0721,True
b1102,b0722,True
b1102,b0723,True
b1102,b0753,True
b1102,b0774,True
b1102,b0775,True
b1102,b0776,True
b1102,b0777,True
b1102,b0778,True
b1102,b0790,True
b1102,b0801,True
b1102,b0804,True
b1102,b0805,True
b1102,b0811,True
b1102,b0812,True
b1102,b0833,True
b1102,b0836,True
b1102,b0849,True
b1102,b0854,True
b1102,b0860,True
b1102,b0865,True
b1102,b0871,True
b1102,b0880,True
b1102,b0894,True
b1102,b0895,True
b1102,b0896,True
b1102,b0897,True
b1102,b0929,True
b1102,b0953,True
b1102,b0989,True
b1102,b0990,True
b1102,b0991,True
b1102,b1002,True
b1102,b1003,True
b1102,b1004,True
b1102,b1018,True
b1102,b1019,True
b1102,b1020,True
b1102,b1038,True
b1102,b1039,True
b1102,b1040,True
b1102,b1041,True
b1102,b1042,True
b1102,b1044,True
b1102,b1051,True
b1102,b1070,True
b1102,b1071,True
b1102,b1072,True
b1102,b1073,True
b1102,b1074,True
b1102,b1075,True
b1102,b1076,True
b1102,b1077,True
b1102,b1078,True
b1102,b1079,True
b1102,b1080,True
b1102,b1081,True
b1102,b1082,True
b1102,b1083,True
b1102,b1110,True
b1102,b1112,True
b1102,b1143,True
b1102,b1145,True
b1102,b1163,True
b1102,b1164,True
b1102,b1165,True
b1102,b1166,True
b1102,b1167,True
b1102,b1172,True
b1102,b1178,True
b1102,b1188,True
b1102,b1194,True
b1102,b1195,True
b1102,b1197,True
b1102,b1223,True
b1102,b1224,True
b1102,b1241,True
b1102,b1243,True
b1102,b1244,True
b1102,b1247,True
b1102,b1256,True
b1102,b1258,True
b1102,b1259,True
b1102,b1264,True
b1102,b1283,True
b1102,b1297,True
b1102,b1298,True
b1102,b1300,True
b1102,b1301,True
b1102,b1302,True
b1102,b1331,True
b1102,b1332,True
b1102,b1341,True
b1102,b1374,True
b1102,b1375,True
b1102,b1376,True
b1102,b1378,True
b1102,b1380,True
b1102,b1384,True
b1102,b1415,True
b1102,b1420,True
b1102,b1422,True
b1102,b1423,True
b1102,b1426,True
b1102,b1440,True
b1102,b1441,True
b1102,b1443,True
b1102,b1444,True
b1102,b1452,True
b1102,b1478,True
b1102,b1480,True
b1102,b1481,True
b1102,b1482,True
b1102,b1487,True
b1102,b1488,True
b1102,b1492,True
b1102,b1493,True
b1102,b1498,True
b1102,b1518,True
b1102,b1519,True
b1102,b1536,True
b1102,b1541,True
b1102,b1550,True
b1102,b1551,True
b1102,b1552,True
b1102,b1556,True
b1102,b1557,True
b1102,b1558,True
b1102,b1566,True
b1102,b1587,True
b1102,b1593,True
b1102,b1597,True
b1102,b1656,True
b1102,b1674,True
b1102,b1684,True
b1102,b1705,True
b1102,b1729,True
b1102,b1732,True
b1102,b1747,True
b1102,b1748,True
b1102,b1783,True
b1102,b1784,True
b1102,b1795,True
b1102,b1836,True
b1102,b1857,True
b1102,b1878,True
b1102,b1880,True
b1102,b1881,True
b1102,b1882,True
b1102,b1883,True
b1102,b1884,True
b1102,b1885,True
b1102,b1886,True
b1102,b1887,True
b1102,b1888,True
b1102,b1889,True
b1102,b1890,True
b1102,b1891,True
b1102,b1892,True
b1102,b1896,True
b1102,b1897,True
b1102,b1902,True
b1102,b1904,True
b1102,b1905,True
b1102,b1906,True
b1102,b1920,True
b1102,b1921,True
b1102,b1922,True
b1102,b1923,True
b1102,b1924,True
b1102,b1925,True
b1102,b1926,True
b1102,b1930,True
b1102,b1937,True
b1102,b1938,True
b1102,b1939,True
b1102,b1940,True
b1102,b1941,True
b1102,b1942,True
b1102,b1943,True
b1102,b1944,True
b1102,b1945,True
b1102,b1946,True
b1102,b1947,True
b1102,b1948,True
b1102,b1949,True
b1102,b1950,True
b1102,b1951,True
b1102,b1953,True
b1102,b1967,True
b1102,b1973,True
b1102,b2000,True
b1102,b2035,True
b1102,b2036,True
b1102,b2080,True
b1102,b2086,True
b1102,b2091,True
b1102,b2092,True
b1102,b2093,True
b1102,b2094,True
b1102,b2095,True
b1102,b2096,True
b1102,b2097,True
b1102,b2103,True
b1102,b2104,True
b1102,b2106,True
b1102,b2111,True
b1102,b2127,True
b1102,b2131,True
b1102,b2135,True
b1102,b2148,True
b1102,b2149,True
b1102,b2150,True
b1102,b2155,True
b1102,b2168,True
b1102,b2169,True
b1102,b2207,True
b1102,b2208,True
b1102,b2210,True
b1102,b2240,True
b1102,b2241,True
b1102,b2242,True
b1102,b2243,True
b1102,b2266,True
b1102,b2302,True
b1102,b2309,True
b1102,b2310,True
b1102,b2352,True
b1102,b2378,True
b1102,b2422,True
b1102,b2423,True
b1102,b2424,True
b1102,b2425,True
b1102,b2464,True
b1102,b2465,True
b1102,b2497,True
b1102,b2499,True
b1102,b2518,True
b1102,b2535,True
b1102,b2579,True
b1102,b2597,True
b1102,b2659,True
b1102,b2660,True
b1102,b2661,True
b1102,b2662,True
b1102,b2665,True
b1102,b2669,True
b1102,b2670,True
b1102,b2672,True
b1102,b2673,True
b1102,b2674,True
b1102,b2675,True
b1102,b2676,True
b1102,b2677,True
b1102,b2678,True
b1102,b2679,True
b1102,b2702,True
b1102,b2703,True
b1102,b2704,True
b1102,b2727,True
b1102,b2751,True
b1102,b2752,True
b1102,b2762,True
b1102,b2763,True
b1102,b2764,True
b1102,b2809,True
b1102,b2818,True
b1102,b2869,True
b1102,b2924,True
b1102,b2942,True
b1102,b2957,True
b1102,b2971,True
b1102,b2975,True
b1102,b2976,True
b1102,b2977,True
b1102,b2979,True
b1102,b2980,True
b1102,b2996,True
b1102,b2997,True
b1102,b3003,True
b1102,b3024,True
b1102,b3073,True
b1102,b3089,True
b1102,b3117,True
b1102,b3118,True
b1102,b3153,True
b1102,b3158,True
b1102,b3159,True
b1102,b3239,True
b1102,b3268,True
b1102,b3336,True
b1102,b3337,True
b1102,b3365,True
b1102,b3366,True
b1102,b3367,True
b1102,b3426,True
b1102,b3453,True
b1102,b3458,True
b1102,b3460,True
b1102,b3476,True
b1102,b3487,True
b1102,b3491,True
b1102,b3494,True
b1102,b3495,True
b1102,b3506,True
b1102,b3507,True
b1102,b3508,True
b1102,b3509,True
b1102,b3510,True
b1102,b3511,True
b1102,b3512,True
b1102,b3513,True
b1102,b3516,True
b1102,b3517,True
b1102,b3523,True
b1102,b3525,True
b1102,b3528,True
b1102,b3540,True
b1102,b3541,True
b1102,b3542,True
b1102,b3543,True
b1102,b3544,True
b1102,b3547,True
b1102,b3555,True
b1102,b3556,True
b1102,b3566,True
b1102,b3570,True
b1102,b3588,True
b1102,b3603,True
b1102,b3654,True
b1102,b3661,True
b1102,b3666,True
b1102,b3686,True
b1102,b3708,True
b1102,b3709,True
b1102,b3744,True
b1102,b3748,True
b1102,b3751,True
b1102,b3774,True
b1102,b3828,True
b1102,b3829,True
b1102,b3845,True
b1102,b3846,True
b1102,b3901,True
b1102,b3902,True
b1102,b3903,True
b1102,b3904,True
b1102,b3905,True
b1102,b3906,True
b1102,b3907,True
b1102,b3926,True
b1102,b3927,True
b1102,b3941,True
b1102,b3945,True
b1102,b3958,True
b1102,b3990,True
b1102,b3991,True
b1102,b3992,True
b1102,b3993,True
b1102,b3994,True
b1102,b4011,True
b1102,b4013,True
b1102,b4014,True
b1102,b4015,True
b1102,b4016,True
b1102,b4026,True
b1102,b4030,True
b1102,b4032,True
b1102,b4033,True
b1102,b4034,True
b1102,b4035,True
b1102,b4036,True
b1102,b4037,True
b1102,b4045,True
b1102,b4060,True
b1102,b4062,True
b1102,b4064,True
b1102,b4067,True
b1102,b4068,True
b1102,b4069,True
b1102,b4107,True
b1102,b4110,True
b1102,b4111,True
b1102,b4116,True
b1102,b4122,True
b1102,b4123,True
b1102,b4126,True
b1102,b4128,True
b1102,b4139,True
b1102,b4149,True
b1102,b4151,True
b1102,b4152,True
b1102,b4153,True
b1102,b4154,True
b1102,b4187,True
b1102,b4188,True
b1102,b4189,True
b1102,b4239,True
b1102,b4240,True
b1102,b4244,True
b1102,b4245,True
b1102,b4254,True
b1102,b4293,True
b1102,b4314,True
b1102,b4315,True
b1102,b4316,True
b1102,b4335,True
b1102,b4354,True
b1102,b4355,True
b1102,b4367,True
b1102,b4376,True
b1102,b4380,True
b1102,b4407,True
b1102,b4411,True
b1102,b4428,True
b1102,b4467,True
b1102,b4468,True
b1102,b4484,True
b1102,b4490,True
b1102,b4493,True
b1102,b4506,True
b1102,b4511,True
b1102,b4518,True
b1102,b4519,True
b1102,b4567,True
b1102,b4568,True
b1102,b4589,True
b1102,b4662,True
b1102,b4671,True
b1102,b4705,True
b1102,b4711,True
b1102,b4720,True
b1102,b4721,True
b1102,b4723,True
b1102,b4724,True
b1102,b4735,True
b1102,b4742,True
b1102,b4743,True
b1102,b4744,True
b1102,b4748,True
b1102,b4755,True
b1102,b4756,True
b1110,b0032,True
b1110,b0033,True
b1110,b0068,True
b1110,b0071,True
b1110,b0072,True
b1110,b0073,True
b1110,b0074,True
b1110,b0150,True
b1110,b0199,True
b1110,b0273,True
b1110,b0287,True
b1110,b0296,True
b1110,b0325,True
b1110,b0329,True
b1110,b0331,True
b1110,b0333,True
b1110,b0334,True
b1110,b0335,True
b1110,b0336,True
b1110,b0337,True
b1110,b0346,True
b1110,b0382,True
b1110,b0384,True
b1110,b0431,True
b1110,b0450,True
b1110,b0453,True
b1110,b0485,True
b1110,b0486,True
b1110,b0523,True
b1110,b0543,True
b1110,b0544,True
b1110,b0545,True
b1110,b0546,True
b1110,b0557,True
b1110,b0564,True
b1110,b0565,True
b1110,b0571,True
b1110,b0572,True
b1110,b0573,True
b1110,b0574,True
b1110,b0575,True
b1110,b0581,True
b1110,b0583,True
b1110,b0584,True
b1110,b0585,True
b1110,b0586,True
b1110,b0593,True
b1110,b0594,True
b1110,b0595,True
b1110,b0596,True
b1110,b0597,True
b1110,b0607,True
b1110,b0621,True
b1110,b0623,True
b1110,b0643,True
b1110,b0699,True
b1110,b0707,True
b1110,b0721,True
b1110,b0722,True
b1110,b0723,True
b1110,b0753,True
b1110,b0774,True
b1110,b0775,True
b1110,b0776,True
b1110,b0777,True
b1110,b0778,True
b1110,b0790,True
b1110,b0801,True
b1110,b0804,True
b1110,b0805,True
b1110,b0811,True
b1110,b0812,True
b1110,b0833,True
b1110,b0836,True
b1110,b0849,True
b1110,b0854,True
b1110,b0860,True
b1110,b0865,True
b1110,b0871,True
b1110,b0880,True
b1110,b0894,True
b1110,b0895,True
b1110,b0896,True
b1110,b0897,True
b1110,b0929,True
b1110,b0953,True
b1110,b0989,True
b1110,b0990,True
b1110,b0991,True
b1110,b1002,True
b1110,b1003,True
b1110,b1004,True
b1110,b1018,True
b1110,b1019,True
b1110,b1020,True
b1110,b1038,True
b1110,b1039,True
b1110,b1040,True
b1110,b1041,True
b1110,b1042,True
b1110,b1044,True
b1110,b1051,True
b1110,b1070,True
b1110,b1071,True
b1110,b1072,True
b1110,b1073,True
b1110,b1074,True
b1110,b1075,True
b1110,b1076,True
b1110,b1077,True
b1110,b1078,True
b1110,b1079,True
b1110,b1080,True
b1110,b1081,True
b1110,b1082,True
b1110,b1083,True
b1110,b1102,True
b1110,b1112,True
b1110,b1143,True
b1110,b1145,True
b1110,b1163,True
b1110,b1164,True
b1110,b1165,True
b1110,b1166,True
b1110,b1167,True
b1110,b1172,True
b1110,b1178,True
b1110,b1188,True
b1110,b1194,True
b1110,b1195,True
b1110,b1197,True
b1110,b1223,True
b1110,b1224,True
b1110,b1241,True
b1110,b1243,True
b1110,b1244,True
b1110,b1247,True
b1110,b1256,True
b1110,b1258,True
b1110,b1259,True
b1110,b1264,True
b1110,b1283,True
b1110,b1297,True
b1110,b1298,True
b1110,b1300,True
b1110,b1301,True
b1110,b1302,True
b1110,b1331,True
b1110,b1332,True
b1110,b1341,True
b1110,b1374,True
b1110,b1375,True
b1110,b1376,True
b1110,b1378,True
b1110,b1380,True
b1110,b1384,True
b1110,b1415,True
b1110,b1420,True
b1110,b1422,True
b1110,b1423,True
b1110,b1426,True
b1110,b1440,True
b1110,b1441,True
b1110,b1443,True
b1110,b1444,True
b1110,b1452,True
b1110,b1478,True
b1110,b1480,True
b1110,b1481,True
b1110,b1482,True
b1110,b1487,True
b1110,b1488,True
b1110,b1492,True
b1110,b1493,True
b1110,b1498,True
b1110,b1518,True
b1110,b1519,True
b1110,b1536,True
b1110,b1541,True
b1110,b1550,True
b1110,b1551,True
b1110,b1552,True
b1110,b1556,True
b1110,b1557,True
b1110,b1558,True
b1110,b1566,True
b1110,b1587,True
b1110,b1593,True
b1110,b1597,True
b1110,b1656,True
b1110,b1674,True
b1110,b1684,True
b1110,b1705,True
b1110,b1729,True
b1110,b1732,True
b1110,b1747,True
b1110,b1748,True
b1110,b1783,True
b1110,b1784,True
b1110,b1795,True
b1110,b1836,True
b1110,b1857,True
b1110,b1878,True
b1110,b1880,True
b1110,b1881,True
b1110,b1882,True
b1110,b1883,True
b1110,b1884,True
b1110,b1885,True
b1110,b1886,True
b1110,b1887,True
b1110,b1888,True
b1110,b1889,True
b1110,b1890,True
b1110,b1891,True
b1110,b1892,True
b1110,b1896,True
b1110,b1897,True
b1110,b1902,True
b1110,b1904,True
b1110,b1905,True
b1110,b1906,True
b1110,b1920,True
b1110,b1921,True
b1110,b1922,True
b1110,b1923,True
b1110,b1924,True
b1110,b1925,True
b1110,b1926,True
b1110,b1930,True
b1110,b1937,True
b1110,b1938,True
b1110,b1939,True
b1110,b1940,True
b1110,b1941,True
b1110,b1942,True
b1110,b1943,True
b1110,b1944,True
b1110,b1945,True
b1110,b1946,True
b1110,b1947,True
b1110,b1948,True
b1110,b1949,True
b1110,b1950,True
b1110,b1951,True
b1110,b1953,True
b1110,b1967,True
b1110,b1973,True
b1110,b2000,True
b1110,b2035,True
b1110,b2036,True
b1110,b2080,True
b1110,b2086,True
b1110,b2091,True
b1110,b2092,True
b1110,b2093,True
b1110,b2094,True
b1110,b2095,True
b1110,b2096,True
b1110,b2097,True
b1110,b2103,True
b1110,b2104,True
b1110,b2106,True
b1110,b2111,True
b1110,b2127,True
b1110,b2131,True
b1110,b2135,True
b1110,b2148,True
b1110,b2149,True
b1110,b2150,True
b1110,b2155,True
b1110,b2168,True
b1110,b2169,True
b1110,b2207,True
b1110,b2208,True
b1110,b2210,True
b1110,b2240,True
b1110,b2241,True
b1110,b2242,True
b1110,b2243,True
b1110,b2266,True
b1110,b2302,True
b1110,b2309,True
b1110,b2310,True
b1110,b2352,True
b1110,b2378,True
b1110,b2422,True
b1110,b2423,True
b1110,b2424,True
b1110,b2425,True
b1110,b2464,True
b1110,b2465,True
b1110,b2497,True
b1110,b2499,True
b1110,b2518,True
b1110,b2535,True
b1110,b2579,True
b1110,b2597,True
b1110,b2659,True
b1110,b2660,True
b1110,b2661,True
b1110,b2662,True
b1110,b2665,True
b1110,b2669,True
b1110,b2670,True
b1110,b2672,True
b1110,b2673,True
b1110,b2674,True
b1110,b2675,True
b1110,b2676,True
b1110,b2677,True
b1110,b2678,True
b1110,b2679,True
b1110,b2702,True
b1110,b2703,True
b1110,b2704,True
b1110,b2727,True
b1110,b2751,True
b1110,b2752,True
b1110,b2762,True
b1110,b2763,True
b1110,b2764,True
b1110,b2809,True
b1110,b2818,True
b1110,b2869,True
b1110,b2924,True
b1110,b2942,True
b1110,b2957,True
b1110,b2971,True
b1110,b2975,True
b1110,b2976,True
b1110,b2977,True
b1110,b2979,True
b1110,b2980,True
b1110,b2996,True
b1110,b2997,True
b1110,b3003,True
b1110,b3024,True
b1110,b3073,True
b1110,b3089,True
b1110,b3117,True
b1110,b3118,True
b1110,b3153,True
b1110,b3158,True
b1110,b3159,True
b1110,b3239,True
b1110,b3268,True
b1110,b3336,True
b1110,b3337,True
b1110,b3365,True
b1110,b3366,True
b1110,b3367,True
b1110,b3426,True
b1110,b3453,True
b1110,b3458,True
b1110,b3460,True
b1110,b3476,True
b1110,b3487,True
b1110,b3491,True
b1110,b3494,True
b1110,b3495,True
b1110,b3506,True
b1110,b3507,True
b1110,b3508,True
b1110,b3509,True
b1110,b3510,True
b1110,b3511,True
b1110,b3512,True
b1110,b3513,True
b1110,b3516,True
b1110,b3517,True
b1110,b3523,True
b1110,b3525,True
b1110,b3528,True
b1110,b3540,True
b1110,b3541,True
b1110,b3542,True
b1110,b3543,True
b1110,b3544,True
b1110,b3547,True
b1110,b3555,True
b1110,b3556,True
b1110,b3566,True
b1110,b3570,True
b1110,b3588,True
b1110,b3603,True
b1110,b3654,True
b1110,b3661,True
b1110,b3666,True
b1110,b3686,True
b1110,b3708,True
b1110,b3709,True
b1110,b3744,True
b1110,b3748,True
b1110,b3751,True
b1110,b3774,True
b1110,b3828,True
b1110,b3829,True
b1110,b3845,True
b1110,b3846,True
b1110,b3901,True
b1110,b3902,True
b1110,b3903,True
b1110,b3904,True
b1110,b3905,True
b1110,b3906,True
b1110,b3907,True
b1110,b3926,True
b1110,b3927,True
b1110,b3941,True
b1110,b3945,True
b1110,b3958,True
b1110,b3990,True
b1110,b3991,True
b1110,b3992,True
b1110,b3993,True
b1110,b3994,True
b1110,b4011,True
b1110,b4013,True
b1110,b4014,True
b1110,b4015,True
b1110,b4016,True
b1110,b4026,True
b1110,b4030,True
b1110,b4032,True
b1110,b4033,True
b1110,b4034,True
b1110,b4035,True
b1110,b4036,True
b1110,b4037,True
b1110,b4045,True
b1110,b4060,True
b1110,b4062,True
b1110,b4064,True
b1110,b4067,True
b1110,b4068,True
b1110,b4069,True
b1110,b4107,True
b1110,b4110,True
b1110,b4111,True
b1110,b4116,True
b1110,b4122,True
b1110,b4123,True
b1110,b4126,True
b1110,b4128,True
b1110,b4139,True
b1110,b4149,True
b1110,b4151,True
b1110,b4152,True
b1110,b4153,True
b1110,b4154,True
b1110,b4187,True
b1110,b4188,True
b1110,b4189,True
b1110,b4239,True
b1110,b4240,True
b1110,b4244,True
b1110,b4245,True
b1110,b4254,True
b1110,b4293,True
b1110,b4314,True
b1110,b4315,True
b1110,b4316,True
b1110,b4335,True
b1110,b4354,True
b1110,b4355,True
b1110,b4367,True
b1110,b4376,True
b1110,b4380,True
b1110,b4407,True
b1110,b4411,True
b1110,b4428,True
b1110,b4467,True
b1110,b4468,True
b1110,b4484,True
b1110,b4490,True
b1110,b4493,True
b1110,b4506,True
b1110,b4511,True
b1110,b4518,True
b1110,b4519,True
b1110,b4567,True
b1110,b4568,True
b1110,b4589,True
b1110,b4662,True
b1110,b4671,True
b1110,b4705,True
b1110,b4711,True
b1110,b4720,True
b1110,b4721,True
b1110,b4723,True
b1110,b4724,True
b1110,b4735,True
b1110,b4742,True
b1110,b4743,True
b1110,b4744,True
b1110,b4748,True
b1110,b4755,True
b1110,b4756,True
b1112,b0032,True
b1112,b0033,True
b1112,b0068,True
b1112,b0071,True
b1112,b0072,True
b1112,b0073,True
b1112,b0074,True
b1112,b0150,True
b1112,b0199,True
b1112,b0273,True
b1112,b0287,True
b1112,b0296,True
b1112,b0325,True
b1112,b0329,True
b1112,b0331,True
b1112,b0333,True
b1112,b0334,True
b1112,b0335,True
b1112,b0336,True
b1112,b0337,True
b1112,b0346,True
b1112,b0382,True
b1112,b0384,True
b1112,b0431,True
b1112,b0450,True
b1112,b0453,True
b1112,b0485,True
b1112,b0486,True
b1112,b0523,True
b1112,b0543,True
b1112,b0544,True
b1112,b0545,True
b1112,b0546,True
b1112,b0557,True
b1112,b0564,True
b1112,b0565,True
b1112,b0571,True
b1112,b0572,True
b1112,b0573,True
b1112,b0574,True
b1112,b0575,True
b1112,b0581,True
b1112,b0583,True
b1112,b0584,True
b1112,b0585,True
b1112,b0586,True
b1112,b0593,True
b1112,b0594,True
b1112,b0595,True
b1112,b0596,True
b1112,b0597,True
b1112,b0607,True
b1112,b0621,True
b1112,b0623,True
b1112,b0643,True
b1112,b0699,True
b1112,b0707,True
b1112,b0721,True
b1112,b0722,True
b1112,b0723,True
b1112,b0753,True
b1112,b0774,True
b1112,b0775,True
b1112,b0776,True
b1112,b0777,True
b1112,b0778,True
b1112,b0790,True
b1112,b0801,True
b1112,b0804,True
b1112,b0805,True
b1112,b0811,True
b1112,b0812,True
b1112,b0833,True
b1112,b0836,True
b1112,b0849,True
b1112,b0854,True
b1112,b0860,True
b1112,b0865,True
b1112,b0871,True
b1112,b0880,True
b1112,b0894,True
b1112,b0895,True
b1112,b0896,True
b1112,b0897,True
b1112,b0929,True
b1112,b0953,True
b1112,b0989,True
b1112,b0990,True
b1112,b0991,True
b1112,b1002,True
b1112,b1003,True
b1112,b1004,True
b1112,b1018,True
b1112,b1019,True
b1112,b1020,True
b1112,b1038,True
b1112,b1039,True
